max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p50,latency_p95,latency_p99,tokens_per_second_average,tokens_per_second_p50,tokens_per_second_p95,tokens_per_second_p99,time_to_first_token_average,time_to_first_token_p50,time_to_first_token_p95,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p50,time_per_output_token_p95,time_per_output_token_p99
4752,96,2,32,1.04,0.88,False,True,True,False,2.262753163576126,2.253272771835327,2.490064513683319,2.510289533138275,22.14943474197505,22.18994560923243,20.079808498145223,19.918021201165374,0.2225109612941742,0.2102872133255005,0.4301351547241211,0.4333274793624878,0.0452550632715225,0.0450654554367065,0.0498012902736663,0.0502057906627655
4944,1317,2,16,1.17,0.86,True,False,True,False,2.4072052109241486,2.442419171333313,2.533911728858948,2.5561559987068176,20.64869434528865,20.46691043109601,19.658237500475927,19.53699767397713,0.3579626572132111,0.3864237070083618,0.4918029665946959,0.5233506751060485,0.0485245351841728,0.0488593530654907,0.0508692605495452,0.0511856858798435
5462,2046,8,8,0.37,1.0,False,False,True,False,2.524037181138992,2.537187695503235,2.608911955356598,2.614620840549469,19.744193104642203,19.702640437995363,19.1647102268596,19.04987704939485,0.4433644711971283,0.4542087316513061,0.5232699513435364,0.5513259625434875,0.0506790030232791,0.0507546186447143,0.0521792392730712,0.0524956666469573
4416,1823,5,8,1.4,0.72,True,True,False,False,3.107093262672424,3.114699959754944,3.1354103684425354,3.141622745990753,16.09342630731566,16.05292344835826,15.946881023193749,15.915358469503712,1.005272376537323,1.0044639110565186,1.0093793153762818,1.0118062829971313,0.0621418652534485,0.0622939991950988,0.0627082073688507,0.062832454919815
6209,254,3,16,0.84,0.96,True,False,False,True,2.4782950174808502,2.507190704345703,2.57542599439621,2.580741326808929,20.120108662109388,19.92552745892461,19.408272361808752,19.31644649458532,0.3906743967533111,0.428503155708313,0.4991243839263916,0.5222790789604187,0.0498032812034382,0.0501868891716003,0.0515244212150573,0.0517693564414978
6000,1255,4,8,1.98,0.98,True,False,False,True,2.552146909236908,2.5176554918289185,3.0766420483589174,3.1021987295150755,19.68715898443837,19.859751832355705,16.251484576975443,16.11760056932578,0.4749543178081512,0.4472635984420776,1.0006595253944397,1.002516565322876,0.0510429381847381,0.0503531098365783,0.0615328409671783,0.0620439745903015
6140,88,7,32,1.67,0.79,True,True,True,False,2.480938136577606,2.4910006523132324,2.511619436740875,2.513085148334503,20.15628812398011,20.072282266528724,19.90747510069804,19.89586567212999,0.4187634229660034,0.4182907342910766,0.4247028112411499,0.4261041975021362,0.0496187627315521,0.0498200130462646,0.0502323887348175,0.05026170296669
7483,769,7,32,1.81,0.72,True,True,True,False,2.509122133255005,2.515162467956543,2.540038549900055,2.54165429353714,19.92933019087474,19.879521276154968,19.68474126682587,19.67222903358195,0.4471137523651123,0.4472957849502563,0.4530665040016174,0.4541089367866516,0.0501824426651,0.0503032493591308,0.050800770998001,0.0508330858707428
6393,849,8,8,0.56,0.76,True,True,False,True,3.134580147266388,3.145896792411804,3.1719831228256226,3.1724995374679565,15.952946929319785,15.89371914705326,15.76300950316058,15.76044370142086,0.9398359298706056,0.944912314414978,1.027079200744629,1.0273234558105468,0.0626916029453277,0.062917935848236,0.0634396624565124,0.0634499907493591
6825,1526,1,32,1.51,0.76,True,False,False,False,2.458388423919678,2.488296627998352,2.5567195892333983,2.564536874294281,20.340733871668505,20.094067511429387,19.556309763401817,19.49669763149145,0.3934736704826355,0.432090163230896,0.4891888737678527,0.5123537254333496,0.0492269140369013,0.049765932559967,0.0511343917846679,0.0512907374858856
6815,847,7,16,1.6,0.95,False,False,True,False,2.548012355566025,2.547670125961304,2.6784081935882567,2.717554409503937,19.576872338902835,19.625142042080807,18.655724101714124,18.38361777965609,0.4361628365516662,0.471888780593872,0.5388189554214478,0.5624608826637266,0.0511191449145475,0.050955045223236,0.0536028537750244,0.0543963303089141
4622,1407,6,8,1.1,0.8,False,True,True,False,2.424145309925079,2.416471481323242,3.015621316432953,3.0279933643341064,20.61991441237377,20.685533195263112,16.580331161737984,16.51258708274993,0.310622923374176,0.2296161651611328,0.9537732362747192,0.9927518868446348,0.0488364819049835,0.0483429646492004,0.060312426328659,0.0605598672866821
7540,327,3,16,0.11,0.72,False,True,True,False,2.310180834531784,2.305509567260742,2.574325156211853,2.591482033729553,21.59466529863305,21.685797066934505,19.41502579243057,19.27709099235105,0.2334150004386901,0.2158970832824707,0.4802947759628296,0.4878062152862549,0.0463839240116231,0.0461131310462951,0.0515064992904663,0.0518750471591949
5748,993,4,16,0.24,0.76,False,True,True,False,2.28651637673378,2.295896291732788,2.440551996231079,2.4620687270164487,21.783104442653865,21.76895596887876,20.42896310843953,20.259003716285577,0.2210738694667816,0.2135723829269409,0.3711133480072021,0.3750396251678466,0.0459544434936423,0.0459369778633117,0.048950112581253,0.0493607688903808
6233,916,3,32,0.02,0.95,False,True,False,False,2.334960941076279,2.3407198190689087,2.486600720882416,2.506283376216889,21.430942570984715,21.360951344488285,20.107772972605616,19.949859023660206,0.2456919026374817,0.2386372089385986,0.3426704764366137,0.4224791693687438,0.0466992188215255,0.0468143963813781,0.0497320144176483,0.0501256675243377
7314,1496,1,8,0.75,0.82,False,True,False,True,2.468590313196182,2.4102357625961304,3.018229722976685,3.0277715444564817,20.271292593074108,20.68774093755944,16.56319161241168,16.478919065193374,0.3263575160503387,0.2346303462982177,0.8319741010665893,0.8791202545166016,0.0497783667394129,0.0483378076553344,0.060374837398529,0.0606835983276367
5388,1022,3,32,1.57,0.96,False,False,False,False,2.5451321983337403,2.5617083311080933,2.631699109077453,2.781977362632752,19.58608503570464,19.502749738258984,18.9510965030554,17.97282777078842,0.4529018938541412,0.47797691822052,0.5614911556243897,0.5760985469818115,0.0510934715914319,0.0512748217582702,0.0527689011096954,0.055639547252655
5774,857,8,8,0.45,0.74,False,False,True,False,2.630843591690064,2.5511276721954346,3.419158971309662,3.4295476722717284,19.13718435275841,19.588688668719065,14.623479234310564,14.579182422479214,0.5173564898967743,0.4630011320114136,1.2241466760635376,1.2574396204948426,0.0527034553752225,0.0510498738288879,0.0683831794261932,0.0685909534454345
7918,576,5,32,1.04,0.78,False,False,True,False,2.5289158630371094,2.532278537750244,2.604419243335724,2.660980825424194,19.758388029351966,19.736668875964018,19.182971946899,18.579712026696207,0.4536236405372619,0.4806467294692993,0.5414307355880738,0.5653217220306396,0.0506375145991643,0.0506671142578125,0.0521295664310455,0.053822223329544
6370,471,1,8,0.88,0.95,True,True,False,False,3.100649785995484,3.1103307008743286,3.1336514472961428,3.134480609893799,16.127002027032685,16.07546155986877,15.955826973333,15.951606392020231,1.0048925757408145,1.004542589187622,1.0112640738487244,1.0114450907707215,0.0620129957199096,0.0622066140174865,0.0626730289459228,0.0626896121978759
6335,579,4,32,1.45,0.86,False,True,False,True,2.350646612644196,2.361923933029175,2.567065107822418,2.5959141874313354,21.30403054505134,21.169183258116416,19.47751267027927,19.261037399136782,0.2705666971206665,0.2507076263427734,0.5504946231842041,0.5559118366241455,0.0470129322528839,0.0472384786605835,0.0513413021564483,0.0519182837486267
6796,873,6,16,1.51,0.79,False,False,False,False,2.4891206657886507,2.509558916091919,2.6722208619117738,2.6906298780441285,19.87355032837355,19.892214210968604,18.638687098666534,14.7583847047918,0.3797321653366088,0.4019882678985595,0.5252814650535583,0.5346424674987793,0.050521731662906,0.0502709245681762,0.0536518490314483,0.067758684403756
6521,1295,3,8,0.74,0.92,True,False,True,False,2.52518270611763,2.483269691467285,3.053494167327881,3.071929278373718,19.89066017236783,20.134744297430814,16.374683537094644,16.27641642260523,0.4675430297851562,0.4403859376907348,0.8882940053939818,1.0272202467918397,0.0505036541223525,0.0496653938293457,0.0610698833465576,0.0614385855674743
6000,1008,1,32,1.49,0.83,True,False,True,True,2.501983145475388,2.5326989889144897,2.585234999656677,2.5987499284744264,20.003167875534366,19.741785435437794,19.340601550839345,19.24001978143939,0.3985399878025055,0.4352147579193115,0.4969279408454895,0.5261766505241394,0.0500396629095077,0.0506539797782897,0.0517046999931335,0.0519749985694885
4874,1188,3,16,0.65,0.72,True,False,False,True,2.4212701296806336,2.459704875946045,2.56638298034668,2.575040934085846,20.603021977179623,20.29433863080433,19.464061646218862,19.37219503667578,0.3497945952415466,0.391605019569397,0.5036530017852783,0.542976701259613,0.0486484057505925,0.0492748308181762,0.0513767385482788,0.0516203766822814
4561,1986,7,16,0.67,0.99,True,False,False,True,2.5125551545619964,2.5399227142333984,2.578402352333069,2.589897186756134,19.850993418612145,19.6826194195268,19.388157090742013,19.224262523095955,0.4375847387313842,0.4583127498626709,0.5178990602493286,0.5376744961738587,0.0504222808962282,0.050806245803833,0.051577877998352,0.0520176536083221
5034,1155,7,32,1.66,0.86,False,False,False,True,2.5542301619052887,2.566957235336304,2.640446126461029,2.848743488788605,19.50819992654711,19.474112755113307,18.929935367248163,17.55101229500593,0.4670356857776642,0.479465126991272,0.5484195828437806,0.5875481057167053,0.0513267933621126,0.0513502216339111,0.0528263823986053,0.0569767707824707
4046,431,7,16,1.01,0.91,True,True,True,True,2.55747936964035,2.5637688636779785,2.5876012325286863,2.5879643535614014,19.55262553287577,19.502567857844948,19.32291554525917,19.3202043890228,0.4110771775245666,0.3807351589202881,0.4778353810310364,0.4792481827735901,0.051149587392807,0.0512753772735595,0.0517520246505737,0.051759287071228
4693,1401,2,8,0.36,0.93,False,True,True,True,2.373616696596146,2.3137906789779663,2.9983139872550963,3.004436478614807,21.13517407068085,21.605305146488867,16.674669056016473,16.630368034724192,0.2781275939941406,0.2046537399291992,0.8564754843711853,0.88816082239151,0.0476877544096951,0.0462849283218383,0.0599712052345275,0.0601309648513793
4871,710,8,32,0.0,0.81,True,False,False,False,2.416653409004212,2.4557310342788696,2.514148116111756,2.5335627102851865,20.649597349167863,20.35639279929624,19.84466527733378,19.70022357005321,0.3522071146965027,0.404037594795227,0.4726387739181518,0.5008993577957153,0.0485183799266815,0.0491246175765991,0.0503913786411285,0.0507608588218689
4846,411,1,8,1.58,0.86,True,False,True,False,2.5883486664295194,2.517964601516724,3.16176837682724,3.187209866046905,19.436814824505223,19.85730898474561,15.813937465755668,15.687702471705768,0.448366093635559,0.4218437671661377,1.0202746033668515,1.028607029914856,0.0517669733285903,0.0503592920303344,0.0632353675365448,0.0637441973209381
8057,181,4,8,1.05,0.8,False,False,False,False,2.5349685621261595,2.5372331142425537,2.629305779933929,2.689788219928741,19.693847733272342,19.700740947654552,19.01413141078324,18.44294654057308,0.4375531828403473,0.44344162940979,0.5122589707374572,0.5315400195121764,0.0508107454935709,0.0507595133781433,0.05259246301651,0.0542212711811065
6729,707,6,16,0.3,0.72,False,True,False,True,2.371582655906677,2.3588032722473145,2.735085356235504,2.758138482570648,20.956926692031967,21.1697383243912,18.279067231475285,18.113320890657857,0.2407462036609649,0.2197623252868652,0.4722416520118713,0.479216513633728,0.0478689134424383,0.04723726272583,0.0547073884010314,0.0552079879760742
4173,1765,1,16,0.2,0.83,False,True,True,True,2.2886695146560667,2.335801362991333,2.3918035984039308,2.399861288070679,21.821715356129022,21.370113450761327,20.9023064566639,20.74409241988613,0.2260788452625274,0.2177051305770874,0.3423718333244324,0.4232356190681457,0.0459104496569859,0.0467943263053894,0.0478416104316711,0.0482065245174226
6510,192,7,8,1.84,0.98,True,False,True,False,2.499255405664444,2.4889631271362305,3.1071740627288817,3.1336686301231382,20.048327662576952,20.084699223571825,16.091793183289344,15.955739399712662,0.417027062177658,0.4091655015945434,0.8737386465072605,1.0270294594764708,0.0502237687727196,0.0497891449928283,0.0621434812545776,0.0626733726024627
4744,2010,2,16,0.37,0.72,True,False,True,False,2.468494209051132,2.481938123703003,2.566833126544952,2.573392686843872,20.276361295461296,20.145546584520645,19.479256191619367,19.42960370968496,0.3907507216930389,0.4273524284362793,0.4894373774528503,0.5101037383079529,0.0493698841810226,0.04963876247406,0.051336662530899,0.0514678537368774
7970,975,4,16,1.18,0.83,True,False,True,True,2.4858288526535035,2.507182240486145,2.553619968891144,2.5645413970947266,20.13160515323835,19.942706682578223,19.58004740160052,19.49666351593709,0.3981735944747925,0.4343122243881225,0.5075043559074401,0.5269582700729369,0.04971657705307,0.0501436448097229,0.0510723993778228,0.0512908279418945
6436,973,6,32,0.09,0.91,True,False,True,False,2.4127504551410675,2.4501572847366333,2.539416515827179,2.5596932792663574,20.63466472366847,20.38936128656264,19.66939973725417,19.4686335257994,0.3564993226528167,0.4069849252700805,0.4804147481918335,0.4993368315696716,0.0485705881891427,0.0490451884269714,0.0508403935432434,0.0513667798872346
5128,1663,6,8,1.24,0.94,True,False,False,True,2.5340319204330446,2.5016688108444214,3.0676337480545044,3.0841875958442686,19.82919673890391,19.98665893052492,16.299208493135378,16.211726831550035,0.4386601626873016,0.4264270067214966,0.9416154146194458,1.0034194111824035,0.0506806384086608,0.0500333762168884,0.06135267496109,0.0616837519168853
6091,1324,1,16,1.83,0.98,True,True,True,False,2.4786970615386963,2.4871798753738403,2.5082807421684263,2.5092336630821226,20.17397107854701,20.10313568224777,19.93397300095544,19.92640329101853,0.4283630609512329,0.4279612302780151,0.4349629998207092,0.4350646519660949,0.0495739412307739,0.0497435975074768,0.0501656148433685,0.0501846732616424
5798,435,6,16,1.91,0.76,True,True,False,True,2.584707963466644,2.5884045362472534,2.6104392051696776,2.6141450691223143,19.34624037014745,19.31692216825023,19.15386812069778,19.126722305830285,0.4002647519111633,0.4527186155319214,0.458645236492157,0.462155225276947,0.0516941592693328,0.051768090724945,0.0522087841033935,0.0522829013824462
5626,1681,3,8,0.71,0.83,True,False,False,True,2.540070840120316,2.528364419937134,3.1152877807617188,3.1370622396469114,19.679333689291145,19.75706338867116,16.038088042453182,15.891954343527296,0.3977642881870269,0.3916932344436645,0.8750141739845275,1.0237775087356566,0.051156850356857,0.0506148171424865,0.0623515729904174,0.0629249295711517
6147,313,2,32,1.21,0.88,False,True,False,False,2.3954168450832367,2.409239411354065,2.5310314297676086,2.540437195301056,20.82211684362052,20.75253821291752,19.73588443171348,19.675192639305177,0.260184828042984,0.247300386428833,0.4630603194236755,0.466931276321411,0.0480956377744674,0.0481868767738342,0.0506691253185272,0.050825423669815
7559,113,5,16,1.27,0.98,True,False,False,False,2.4650717318058013,2.491541862487793,2.5766881942749023,2.588678216934204,20.22360765727828,20.055165963685653,19.403745926307405,19.287173228608683,0.3882775521278381,0.4230670928955078,0.48705335855484,0.5219374442100524,0.0495389397770165,0.049862470626831,0.0515364425182342,0.0518479296207428
5340,639,8,16,0.09,0.94,True,True,True,True,2.530604648590088,2.539408087730408,2.5575957536697387,2.5598139810562133,19.760406746541022,19.68967788367871,19.54961139504517,19.53267322593464,0.3974669218063354,0.4576882123947143,0.4656345844268799,0.470200777053833,0.0506120929718017,0.0507881617546081,0.0511519150733947,0.0511962796211242
4256,566,5,16,1.76,0.75,True,True,False,True,2.5721209049224854,2.58008360862732,2.598473644256592,2.5991455268859864,19.441085174788466,19.379258009929494,19.24206558159188,19.237091718497307,0.4731080889701843,0.4737447500228882,0.4791459321975708,0.4818809366226196,0.0514424180984497,0.0516016721725463,0.0519694728851318,0.0519829105377197
5831,1392,6,32,1.83,0.98,False,True,False,True,2.404652771949768,2.4128960371017456,2.5519215941429136,2.5715991830825806,20.812665000083268,20.721986954247164,19.593081295021257,19.443155063371105,0.3039595472812653,0.2917367219924927,0.4377123475074768,0.4438998699188232,0.0480930554389953,0.0482579207420349,0.0510384318828582,0.0514319836616516
4852,923,7,16,0.61,0.72,False,False,True,True,2.514167791604996,2.575572967529297,2.6536672115325928,2.678178331851959,19.75413275586,19.370645133760764,18.81796098111792,18.42023983487361,0.427768748998642,0.4535224437713623,0.5302613615989684,0.5562566924095154,0.0507747635631225,0.0516245317459106,0.0531407282352447,0.0543029317672435
5531,926,3,32,0.91,0.75,False,False,True,True,2.5321398830413817,2.5585381984710693,2.60511212348938,2.6104774713516234,19.7686264483694,19.542409210867262,19.193031866557977,19.15358601564771,0.4697493493556976,0.4877088069915771,0.5425114035606384,0.5681131482124328,0.0506427976608276,0.0511707639694213,0.0521022424697876,0.0522095494270324
7252,581,6,8,0.62,0.85,True,False,True,True,2.5466083455085755,2.532827377319336,3.0801010012626646,3.105150887966156,19.692284335706333,19.73214832861997,16.21349029626061,16.080142680511038,0.4228599393367767,0.4192013740539551,0.9142505168914794,1.011221718788147,0.0510806412378947,0.0506787228584289,0.0616770372390747,0.0621885047912597
5495,424,1,8,0.58,0.97,False,False,False,False,2.60059525847435,2.538243889808655,3.135823118686676,3.1496072363853456,19.31056401032464,19.698658971855416,15.944776943993416,15.874996714652893,0.5220006048679352,0.4896165132522583,1.092892038822174,1.0975143671035767,0.052011905169487,0.050764877796173,0.0627164623737335,0.0629921447277069
7885,1953,5,16,0.84,0.89,False,False,False,False,2.5269865775108338,2.543146014213562,2.605037474632263,2.6101829361915585,19.67955742704267,19.65424632896827,19.18085589133835,18.927868849695024,0.4467619740962982,0.4647271633148193,0.5344064116477966,0.550307936668396,0.0508827072959107,0.050879590511322,0.0521353175640106,0.0528356416846766
7378,504,1,32,1.98,0.86,False,False,True,False,2.6243758368492127,2.622108578681946,2.733991730213165,2.742760796546936,18.97857550790282,19.06628803113153,18.287681304198344,18.168710647896607,0.5035726797580719,0.4823473691940307,0.6729519248008728,0.6810374641418456,0.0527668362696965,0.0524485945701599,0.0546816179752349,0.0550396789073944
4772,1069,1,16,1.47,0.95,False,False,False,False,2.5126141500473023,2.515636324882508,2.5841782808303835,2.6002029967308045,19.90770903103269,19.87568825966792,19.34851106908714,19.229267905270827,0.4448060309886932,0.4729115962982178,0.548367178440094,0.5644749736785888,0.050252283000946,0.0503127264976501,0.0516835656166076,0.052004059934616
5014,192,5,32,0.47,0.72,False,True,False,True,2.368401402235031,2.3646997213363647,2.5182026386260987,2.537644505500793,21.046207745710944,21.134256505486604,19.84181516807396,19.67192952842269,0.2603460788726807,0.2468022108078003,0.4329251408576964,0.4386792802810669,0.0475684063883389,0.0473165464401245,0.0503986208438873,0.0508338547706604
5711,1683,2,16,1.27,0.84,False,True,True,True,2.362061848640442,2.414908170700073,2.559919762611389,2.5836464667320254,21.11609711140872,20.694659661800813,19.52567806527805,19.350988331967148,0.2613013207912445,0.2371668815612793,0.4821340441703796,0.4873642873764038,0.0475205066830504,0.0483216452598571,0.0512146186828613,0.0516769473552703
6956,1420,3,8,0.93,0.74,True,True,True,True,3.0512118577957152,3.055749535560608,3.080472457408905,3.0890683150291443,16.3880153255072,16.362597897303104,16.23128679215471,16.186143618163978,0.9165338754653932,0.8713521957397461,0.990860915184021,0.9955934476852416,0.0610242371559143,0.0611149907112121,0.0616094491481781,0.0617813663005828
7464,1229,3,16,1.99,0.99,False,False,True,False,2.4575476849079134,2.448061227798462,2.658604848384857,2.6832661485672,20.362398557337475,20.408406037207538,18.789617402699232,18.56153686605024,0.4888750851154327,0.5076810121536255,0.5879017710685724,0.6382504439353942,0.0492526880353689,0.048999433517456,0.0532208817005157,0.0538760982215404
5162,473,7,16,1.58,0.87,True,False,True,True,2.4691564655303955,2.493573904037476,2.5334799528121947,2.5437170386314394,20.179549010554705,20.04816568164373,19.73291919535885,19.655506248401245,0.4002996361255646,0.4264553785324096,0.4858667612075805,0.5191018891334533,0.0496126884698867,0.0498798751831054,0.0506767392158508,0.050876331949234
7151,335,8,8,1.15,0.86,False,True,True,False,2.377875876426697,2.32623553276062,2.9999551653862,3.018220925331116,21.131600953763783,21.490147278981,16.666916810368892,16.566050459648846,0.2702444994449615,0.2372745275497436,0.9702470064163208,0.9719432091712952,0.0476351994738859,0.0465329527854919,0.059999103307724,0.0603644185066223
6421,946,6,8,0.14,0.73,True,False,True,True,2.519886065721512,2.4936214685440063,3.000205051898956,3.0275114297866823,19.8920068096456,20.046203378653296,16.665528453547907,16.515214368837484,0.4373850977420807,0.4295002222061157,0.9603328466415404,0.9638274598121644,0.0504814918307697,0.0498847579956054,0.0600041010379791,0.0605502285957336
4512,977,3,32,0.97,0.82,False,False,False,False,2.479320009946824,2.4972691535949707,2.556535851955414,2.5732778215408323,20.092823453764048,20.019538016676247,19.55662014402417,19.30007472045883,0.4314160442352295,0.4408212900161743,0.5178560376167297,0.5583945345878601,0.0498188016563653,0.0499512028694152,0.0511335799694061,0.0518137233257293
6751,764,4,32,1.73,1.0,False,True,True,True,2.387908947467804,2.395834684371948,2.5818012952804565,2.611291253566742,20.866904572171464,20.84835072037509,19.34375825567092,19.141728048625083,0.2569396483898163,0.2371300458908081,0.5584094882011413,0.5610580611228942,0.048000857846139,0.0479654455184936,0.0516962630748748,0.0522418875217437
6428,1420,2,16,0.67,0.98,False,False,False,False,2.5412178242206576,2.543346881866455,2.6116066217422484,2.6286814045906066,19.66904779528081,19.65466531907408,19.13379718512485,19.00644031587518,0.4363370680809021,0.4544283151626587,0.5175285935401917,0.5383871006965637,0.0508618740824766,0.0508785057067871,0.0522635414600372,0.0526137447834014
7633,163,7,32,1.6,0.86,False,False,False,False,2.567278153896332,2.578147530555725,2.6872456789016725,2.69928349494934,19.364167859196662,19.3833886772982,18.57740494077907,17.735033923461216,0.4924926328659058,0.5023996829986572,0.5872209072113037,0.651883020401001,0.0517203714024889,0.0515905666351318,0.053828831911087,0.0563889372825622
4394,68,4,8,0.92,0.73,True,True,True,True,3.0715380787849424,3.0762293338775635,3.101007580757141,3.102285027503968,16.279706572372206,16.253681792152612,16.123791830663105,16.117152942559475,0.9730332970619202,0.9732186794281006,0.9797464728355408,0.9826041483879088,0.0614307615756988,0.0615245866775512,0.0620201516151428,0.0620457005500793
6083,921,6,16,1.88,0.73,True,False,False,True,2.46586869597435,2.503897786140442,2.551419496536255,2.562579665184021,20.28133726811457,19.960688141624765,19.593086416241004,19.49459085966071,0.3724312746524811,0.4132922887802124,0.4897024035453796,0.5114010643959045,0.0493686700165271,0.0500984787940979,0.0510384111404418,0.0512962805151939
4817,1686,4,8,1.03,0.87,False,False,False,False,2.5056282615661623,2.500847816467285,2.6272496581077576,2.6448028564453123,19.881717437448827,19.98960189164616,19.029401313667343,18.881145080960312,0.4532777893543243,0.4646422863006592,0.545309829711914,0.5688675546646117,0.0503455796718597,0.0500260090827941,0.0525502610206604,0.0529629648685455
6936,96,2,8,0.64,0.71,True,False,True,True,2.483510065078735,2.456153988838196,3.061867010593414,3.0800804185867308,20.236370107456075,20.355701042599804,16.329906770987044,16.23334238232438,0.3858030211925506,0.3842182159423828,0.9660934567451476,0.9757756781578064,0.0497003394766287,0.0491262865066528,0.0612373402118682,0.0616016083717346
6287,1375,5,16,0.57,0.82,False,False,True,True,2.458722586631775,2.4934722185134888,2.5755110502243044,2.601789882183075,20.295415811118666,20.04983990250029,19.40312698533124,19.21177643780047,0.4097745048999786,0.4306901693344116,0.4895041108131408,0.5084045028686522,0.0494164371877908,0.0498757100105285,0.0515380897521972,0.0520514073371887
8142,1418,3,32,1.71,0.75,False,True,False,False,2.393390506505966,2.4214162826538086,2.5181089520454405,2.6441214728355407,20.84351636997142,20.64420917579831,19.83699350610549,18.891015286398066,0.2811766338348389,0.2711995840072632,0.3565021276473998,0.6166804480552673,0.048065542602539,0.0484397339820861,0.05041086769104,0.0529352302551269
6842,220,2,16,0.44,0.95,True,True,False,True,2.4549654722213745,2.4639732837677,2.476566183567047,2.4807136273384094,20.368877102718105,20.292428074624112,20.18924906621099,20.15550555215664,0.3790353417396545,0.4461010694503784,0.4513531327247619,0.4518179059028625,0.0490993094444274,0.049279465675354,0.0495313236713409,0.0496142725467681
6210,1517,1,32,1.21,0.77,False,False,True,True,2.582658680677414,2.59431540966034,2.717662036418915,2.751783502101898,19.274862003224843,19.26311318093636,18.386239089101103,17.822538825764067,0.4342833709716797,0.4545420408248901,0.5380192875862121,0.569454219341278,0.0519675497698061,0.0519126892089843,0.0543885064125061,0.0561146150444492
5490,1484,5,8,0.89,0.84,False,True,True,False,2.2661622130870818,2.2765016555786133,3.004938304424286,3.025168406963348,22.24827523361868,21.953403715927728,16.639278137155205,16.52800548020465,0.2397068679332733,0.2084898948669433,0.3275575637817381,0.9538161516189576,0.0455332604169845,0.0455510258674621,0.0600987660884857,0.0605033681392669
5071,533,3,8,0.02,0.94,True,False,True,True,2.534174304008484,2.5174089670181274,3.036494255065918,3.0544660186767576,19.72329842359101,19.84851789826764,16.466357585145087,16.369473333681363,0.4518475687503814,0.4366586208343506,0.973373794555664,0.9809522438049316,0.0509214734017506,0.0503815984725952,0.0607298851013183,0.0610893203735351
5657,188,4,8,0.17,1.0,False,True,True,True,2.3997635996341704,2.3543715476989746,3.0585896611213683,3.062142786979676,20.83868473690211,21.217895886103065,16.347403722433054,16.32843601495076,0.3059489750862121,0.2302362918853759,0.9151410698890686,0.9516211462020872,0.0484089136556937,0.0471300268173217,0.0611717932224273,0.0612428557395935
5796,1755,2,32,0.05,0.93,False,False,True,False,2.509540059566498,2.553133487701416,2.59808109998703,2.6140029740333555,19.82734231306072,19.57931151846593,19.241782650116964,18.998330933783567,0.4206072878837585,0.4434832334518432,0.5173007369041442,0.5412013983726501,0.0505292307982841,0.0510743188858032,0.0519702367782592,0.0526379473050435
5576,871,3,16,1.94,0.86,False,True,False,False,2.385490416288376,2.423404812812805,2.494708478450775,2.588791966438293,20.827620621219893,20.612994976701337,20.03499766504984,19.26023238802758,0.2646954238414764,0.2590470314025879,0.3690038084983825,0.6155778336524963,0.0480813686731016,0.0485130882263183,0.0499126586914062,0.0519204569339752
6714,1196,5,32,0.77,0.73,True,False,True,False,2.4467935395240783,2.483095169067383,2.622555661201477,2.63814211845398,20.29232995437456,20.08801908358276,19.05656737467456,18.93417182096288,0.3576115572452545,0.4054412841796875,0.4905251741409301,0.5270037651062011,0.0493769298681164,0.0497809171676635,0.0524753491878509,0.0528145625591278
6081,1260,6,16,1.79,0.99,True,False,True,True,2.462757887840271,2.5077016353607178,2.57013635635376,2.58756959438324,20.24433382347817,19.937484312464743,19.445574257914824,19.32187857526789,0.3440292191505432,0.3880889415740967,0.4975068926811218,0.5062328624725342,0.0494795633713404,0.0501567792892456,0.0514255852699279,0.0517548022270202
6841,196,6,16,0.49,0.79,True,True,False,True,2.28078156709671,2.2879689931869507,2.308908450603485,2.310459325313568,21.924883774013992,21.85355449027726,21.65525525301616,21.64072115793996,0.4705491423606872,0.4698008298873901,0.4789753556251526,0.4792625546455383,0.0456156313419342,0.045759379863739,0.0461781690120697,0.0462091865062713
6217,1909,3,8,1.59,0.99,False,False,False,True,2.589197278022766,2.5635781288146973,2.926840794086456,2.940578827857971,19.342834954652083,19.50399182926465,17.083267150654436,17.003456246745486,0.4731558704376221,0.5019881725311279,0.5683950066566468,0.5919386458396911,0.0517839455604552,0.0512715625762939,0.0585368158817291,0.0588115765571594
4848,1298,5,32,1.99,0.9,False,False,False,False,2.55779412150383,2.553521990776062,2.725107491016388,2.9431713104248045,19.48936007732937,19.5726518466368,18.32688792242453,16.958174972516982,0.5001926398277283,0.4740391969680786,0.6813297152519225,0.7658694267272949,0.0513827780420877,0.0510916972160339,0.0545646505355834,0.0589686145305633
5280,1296,8,32,1.93,0.89,True,False,False,False,2.3782426571846007,2.447318911552429,2.5269787430763246,2.5390704607963563,20.74491504500689,20.41639217279625,19.757427599201645,16.697107316458034,0.3302604115009308,0.3848789930343628,0.4866812944412231,0.5347761940956115,0.0483926234311916,0.0489802503585815,0.0506138787269592,0.059890854358673
