max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
7844,1465,5,16,1.39,0.99,False,True,True,True,4.979078054428101,5.970873367786408,10.156336802015682,0.8317164194583893,1.8141977930068969,0.0995815610885619,0.1194174673557281
5971,458,5,8,1.31,0.99,True,True,True,True,10.565248017311095,10.823780255317688,4.7331813919755445,6.146973896026611,6.422607958316803,0.2113049603462219,0.2164756051063537
7639,1082,4,32,1.65,1.0,False,False,False,False,6.172886782884598,6.661742146015167,8.10740479900605,1.892822116613388,2.5292643427848813,0.1234577356576919,0.1332348429203033
5856,942,1,16,1.79,0.87,True,False,False,False,5.88671739935875,6.0137920618057255,8.495451235479326,1.5879930925369263,1.8772648668289185,0.1177343479871749,0.1202758412361145
5222,923,7,32,0.04,0.97,True,False,False,True,5.762772917747498,5.942270281314849,8.690168192114967,1.5696379733085633,1.8620972967147824,0.1152554583549499,0.118845405626297
4645,262,7,32,0.82,0.93,True,True,True,True,6.035868492126465,6.0924928855896,8.284143209216888,1.4708103704452515,1.8772212314605712,0.1207173698425293,0.1218498577117919
4062,249,6,8,0.0,0.95,True,True,False,True,6.851423602104187,6.925611600875855,7.297979165374616,2.0463617515563963,2.407805161476136,0.1370284720420837,0.1385122320175171
4931,428,7,32,1.62,0.86,False,False,True,True,6.263354442119598,6.428125147819519,7.988377785170054,1.8875663578510284,2.4482439827919005,0.125267088842392,0.1285625029563903
4134,1706,1,32,1.73,0.97,False,True,True,False,4.881732938289642,6.045479598045349,10.361580588502122,0.7448588693141938,1.8296664571762085,0.0976346587657928,0.1209095919609069
5982,1086,3,32,1.51,0.99,True,False,False,False,34.1361611980073,55.05373580694196,1.8287937348858752,25.39323405002025,36.94584341049185,0.6827232239601456,1.101074716138839
8080,1697,5,16,0.31,0.94,False,True,False,False,32.19184997027978,84.71800617218018,2.5513509285957423,21.78617726232773,55.714995307922365,0.6438369994055956,1.6943601234436034
5603,945,3,32,1.58,0.92,True,True,False,True,16.35378782272339,16.39775335073471,3.0574128257199447,12.047903089523317,12.240155041217804,0.3270757564544678,0.3279550670146942
5827,430,8,8,0.82,0.96,True,False,True,False,33.54023129902585,54.29797015190121,1.832973859928953,24.60567298859202,36.29762988090503,0.6708046259805172,1.0859594030380242
4733,82,8,16,0.69,0.92,True,False,False,False,32.56259406226022,58.805222520828245,2.1160679814894627,20.12241079057966,32.68678298950195,0.6512518812452045,1.176104450416565
7953,1157,5,8,1.8,0.89,False,True,True,True,29.970188957521284,54.10190922260284,2.7405422787742384,20.437772634385645,32.554528691768645,0.5994037791504254,1.082038184452057
4557,336,5,8,1.73,0.9,False,True,False,False,29.21466935620164,56.17789699554434,2.529939221248617,20.23090861638387,41.09818671226468,0.5842933871240327,1.1235579399108868
7465,1822,5,16,1.6,0.92,False,False,True,True,32.482175628985125,56.02422295331955,2.061648499644276,21.7198167097184,29.655010895729063,0.6496435125797029,1.1204844590663912
5118,1386,2,32,0.67,0.85,True,True,True,True,29.253943095207216,39.50598799943924,2.29605066542409,8.193672523498535,8.51329740047455,0.5850788619041442,0.7901197599887848
7952,1521,2,8,0.88,0.89,False,False,False,True,6.094473423957825,6.418493120670317,8.217397759673116,1.85194140791893,2.197606019973755,0.1218894684791564,0.1283698624134063
6346,223,7,16,0.66,0.87,False,True,False,True,4.973720272779465,6.108514266014099,10.201203846858103,0.7498449003696441,1.893256340026856,0.0994744054555892,0.1221702853202819
